,State Code,District Code,Sub District Code,Category,Name,Residence,Inhabited Villages,Uninhabited Villages,Towns,Households,Population (Person),Population (Male),Population (Female),Area,Population Density
5868,12,254,1690,SUB-DISTRICT,Longding,Total,14,0,1,2924,16897,8460,8437,233.26041356626493,72.43835223330717
5869,12,254,1690,SUB-DISTRICT,Longding,Rural,14,0,0,1998,12663,6202,6461,,
5870,12,254,1690,SUB-DISTRICT,Longding,Urban,0,0,1,926,4234,2258,1976,,
5871,12,254,1691,SUB-DISTRICT,Pumao,Total,5,0,0,705,4934,2454,2480,129.27269241828813,38.16738019221444
5872,12,254,1691,SUB-DISTRICT,Pumao,Rural,5,0,0,705,4934,2454,2480,129.27269241828813,38.16738019221444
5873,12,254,1691,SUB-DISTRICT,Pumao,Urban,0,0,0,0,0,0,0,0.0,0.0
5874,12,254,1692,SUB-DISTRICT,Pangchao,Total,13,0,0,1786,11808,5928,5880,209.87002779641523,56.26339370124051
5875,12,254,1692,SUB-DISTRICT,Pangchao,Rural,13,0,0,1786,11808,5928,5880,209.87002779641523,56.26339370124051
5876,12,254,1692,SUB-DISTRICT,Pangchao,Urban,0,0,0,0,0,0,0,0.0,0.0
5877,12,254,1693,SUB-DISTRICT,Wakka,Total,13,0,0,1747,11216,5778,5438,243.60318221029425,46.04209147940281
5878,12,254,1693,SUB-DISTRICT,Wakka,Rural,13,0,0,1747,11216,5778,5438,243.60318221029425,46.04209147940281
5879,12,254,1693,SUB-DISTRICT,Wakka,Urban,0,0,0,0,0,0,0,0.0,0.0
5880,12,254,1694,SUB-DISTRICT,Laju,Total,19,0,0,1844,9113,4515,4598,273.320768613761,33.34177657343667
5881,12,254,1694,SUB-DISTRICT,Laju,Rural,19,0,0,1844,9113,4515,4598,273.320768613761,33.34177657343667
5882,12,254,1694,SUB-DISTRICT,Laju,Urban,0,0,0,0,0,0,0,0.0,0.0
5883,12,255,0,DISTRICT,Lower Subansiri,Total,536,42,1,15249,83030,41843,41187,3507.9999999999995,23.668757126567847
5884,12,255,0,DISTRICT,Lower Subansiri,Rural,536,42,0,12245,70224,35460,34764,,
5885,12,255,0,DISTRICT,Lower Subansiri,Urban,0,0,1,3004,12806,6383,6423,,
5886,12,255,1695,SUB-DISTRICT,Ziro (Sadar) ,Total,136,8,1,4835,22747,11352,11395,296.6680213049842,76.67493078606998
5887,12,255,1695,SUB-DISTRICT,Ziro (Sadar) ,Rural,136,8,0,1831,9941,4969,4972,,
5888,12,255,1695,SUB-DISTRICT,Ziro (Sadar) ,Urban,0,0,1,3004,12806,6383,6423,,
5889,12,255,1696,SUB-DISTRICT,Old Ziro ,Total,83,5,0,3274,19605,9994,9611,176.89059437453471,110.83121784581638
5890,12,255,1696,SUB-DISTRICT,Old Ziro ,Rural,83,5,0,3274,19605,9994,9611,176.89059437453471,110.83121784581638
5891,12,255,1696,SUB-DISTRICT,Old Ziro ,Urban,0,0,0,0,0,0,0,0.0,0.0
5892,12,255,1697,SUB-DISTRICT,Yachuli,Total,57,1,0,1536,8566,4393,4173,567.3594550757578,15.098012244911311
5893,12,255,1697,SUB-DISTRICT,Yachuli,Rural,57,1,0,1536,8566,4393,4173,567.3594550757578,15.098012244911311
5894,12,255,1697,SUB-DISTRICT,Yachuli,Urban,0,0,0,0,0,0,0,0.0,0.0
5895,12,255,1698,SUB-DISTRICT,Yazali ,Total,66,3,0,1911,9663,4925,4738,453.1709685424211,21.323078199559138
5896,12,255,1698,SUB-DISTRICT,Yazali ,Rural,66,3,0,1911,9663,4925,4738,453.1709685424211,21.323078199559138
5897,12,255,1698,SUB-DISTRICT,Yazali ,Urban,0,0,0,0,0,0,0,0.0,0.0
5898,12,255,1699,SUB-DISTRICT,Pistana ,Total,57,0,0,1220,7170,3539,3631,363.7353060703381,19.712136491400937
5899,12,255,1699,SUB-DISTRICT,Pistana ,Rural,57,0,0,1220,7170,3539,3631,363.7353060703381,19.712136491400937
5900,12,255,1699,SUB-DISTRICT,Pistana ,Urban,0,0,0,0,0,0,0,0.0,0.0
5901,12,255,1700,SUB-DISTRICT,Kamporijo ,Total,79,17,0,1188,6951,3447,3504,958.5095861639879,7.25188365389053
5902,12,255,1700,SUB-DISTRICT,Kamporijo ,Rural,79,17,0,1188,6951,3447,3504,958.5095861639879,7.25188365389053
5903,12,255,1700,SUB-DISTRICT,Kamporijo ,Urban,0,0,0,0,0,0,0,0.0,0.0
5904,12,255,1701,SUB-DISTRICT,Dollungmukh ,Total,19,2,0,479,2944,1542,1402,440.84502098490594,6.678083815992104
5905,12,255,1701,SUB-DISTRICT,Dollungmukh ,Rural,19,2,0,479,2944,1542,1402,440.84502098490594,6.678083815992104
5906,12,255,1701,SUB-DISTRICT,Dollungmukh ,Urban,0,0,0,0,0,0,0,0.0,0.0
5907,12,255,1702,SUB-DISTRICT,Raga ,Total,39,6,0,806,5384,2651,2733,250.82104748307,21.465503210464867
5908,12,255,1702,SUB-DISTRICT,Raga ,Rural,39,6,0,806,5384,2651,2733,250.82104748307,21.465503210464867
5909,12,255,1702,SUB-DISTRICT,Raga ,Urban,0,0,0,0,0,0,0,0.0,0.0
5910,12,256,0,DISTRICT,Kurung Kumey,Total,700,36,1,15037,92076,45318,46758,6040.0,15.244370860927152
5911,12,256,0,DISTRICT,Kurung Kumey,Rural,700,36,0,14574,89731,44072,45659,,
5912,12,256,0,DISTRICT,Kurung Kumey,Urban,0,0,1,463,2345,1246,1099,,
5913,12,256,1703,SUB-DISTRICT,Palin ,Total,70,1,0,1707,9896,4901,4995,280.95605638328766,35.22259006404765
5914,12,256,1703,SUB-DISTRICT,Palin ,Rural,70,1,0,1707,9896,4901,4995,280.95605638328766,35.22259006404765
5915,12,256,1703,SUB-DISTRICT,Palin ,Urban,0,0,0,0,0,0,0,0.0,0.0
5916,12,256,1704,SUB-DISTRICT,Yangte,Total,39,0,0,938,6910,3446,3464,152.07216615890397,45.43895292962139
5917,12,256,1704,SUB-DISTRICT,Yangte,Rural,39,0,0,938,6910,3446,3464,152.07216615890397,45.43895292962139
5918,12,256,1704,SUB-DISTRICT,Yangte,Urban,0,0,0,0,0,0,0,0.0,0.0
5919,12,256,1705,SUB-DISTRICT,Sangram ,Total,70,3,0,1718,10832,5255,5577,204.91530765475432,52.860862977840505
5920,12,256,1705,SUB-DISTRICT,Sangram ,Rural,70,3,0,1718,10832,5255,5577,204.91530765475432,52.860862977840505
5921,12,256,1705,SUB-DISTRICT,Sangram ,Urban,0,0,0,0,0,0,0,0.0,0.0
5922,12,256,1706,SUB-DISTRICT,Nyapin ,Total,42,2,0,1134,6651,3291,3360,275.33861488929125,24.15571096947026
5923,12,256,1706,SUB-DISTRICT,Nyapin ,Rural,42,2,0,1134,6651,3291,3360,275.33861488929125,24.15571096947026
5924,12,256,1706,SUB-DISTRICT,Nyapin ,Urban,0,0,0,0,0,0,0,0.0,0.0
5925,12,256,1707,SUB-DISTRICT,Phassang ,Total,28,1,0,425,2435,1163,1272,270.26238868873634,9.009762741364696
5926,12,256,1707,SUB-DISTRICT,Phassang ,Rural,28,1,0,425,2435,1163,1272,270.26238868873634,9.009762741364696
5927,12,256,1707,SUB-DISTRICT,Phassang ,Urban,0,0,0,0,0,0,0,0.0,0.0
5928,12,256,1708,SUB-DISTRICT,Koloriang ,Total,66,9,1,1377,7427,3729,3698,347.30158632068765,21.384872089648724
5929,12,256,1708,SUB-DISTRICT,Koloriang ,Rural,66,9,0,914,5082,2483,2599,,
5930,12,256,1708,SUB-DISTRICT,Koloriang ,Urban,0,0,1,463,2345,1246,1099,,
5931,12,256,1709,SUB-DISTRICT,Chambang,Total,56,3,0,697,5347,2608,2739,167.23552567342927,31.972871663891585
5932,12,256,1709,SUB-DISTRICT,Chambang,Rural,56,3,0,697,5347,2608,2739,167.23552567342927,31.972871663891585
5933,12,256,1709,SUB-DISTRICT,Chambang,Urban,0,0,0,0,0,0,0,0.0,0.0
5934,12,256,1710,SUB-DISTRICT,Gangte ,Total,67,0,0,753,5369,2524,2845,63.94738630956427,83.95964729518565
5935,12,256,1710,SUB-DISTRICT,Gangte ,Rural,67,0,0,753,5369,2524,2845,63.94738630956427,83.95964729518565
5936,12,256,1710,SUB-DISTRICT,Gangte ,Urban,0,0,0,0,0,0,0,0.0,0.0
5937,12,256,1711,SUB-DISTRICT,Tarak-Lengdi,Total,32,14,0,506,3401,1662,1739,59.82295252161339,56.85108903261261
5938,12,256,1711,SUB-DISTRICT,Tarak-Lengdi,Rural,32,14,0,506,3401,1662,1739,59.82295252161339,56.85108903261261
5939,12,256,1711,SUB-DISTRICT,Tarak-Lengdi,Urban,0,0,0,0,0,0,0,0.0,0.0
5940,12,256,1712,SUB-DISTRICT,Sarli,Total,38,1,0,499,3120,1582,1538,1173.1681302179568,2.6594653567859465
5941,12,256,1712,SUB-DISTRICT,Sarli,Rural,38,1,0,499,3120,1582,1538,1173.1681302179568,2.6594653567859465
5942,12,256,1712,SUB-DISTRICT,Sarli,Urban,0,0,0,0,0,0,0,0.0,0.0
5943,12,256,1713,SUB-DISTRICT,Parsi-Parlo,Total,65,0,0,1542,9152,4600,4552,378.7200672347841,24.165606187237763
5944,12,256,1713,SUB-DISTRICT,Parsi-Parlo,Rural,65,0,0,1542,9152,4600,4552,378.7200672347841,24.165606187237763
5945,12,256,1713,SUB-DISTRICT,Parsi-Parlo,Urban,0,0,0,0,0,0,0,0.0,0.0
5946,12,256,1714,SUB-DISTRICT,Damin,Total,53,0,0,1044,5755,2850,2905,1381.3213983351975,4.166300476439493
5947,12,256,1714,SUB-DISTRICT,Damin,Rural,53,0,0,1044,5755,2850,2905,1381.3213983351975,4.166300476439493
5948,12,256,1714,SUB-DISTRICT,Damin,Urban,0,0,0,0,0,0,0,0.0,0.0
5949,12,256,1715,SUB-DISTRICT,Longding Koling (Pipsorang) ,Total,33,2,0,1229,6788,3277,3511,869.6303322807299,7.805615498941371
5950,12,256,1715,SUB-DISTRICT,Longding Koling (Pipsorang) ,Rural,33,2,0,1229,6788,3277,3511,869.6303322807299,7.805615498941371
5951,12,256,1715,SUB-DISTRICT,Longding Koling (Pipsorang) ,Urban,0,0,0,0,0,0,0,0.0,0.0
5952,12,256,1716,SUB-DISTRICT,Tali ,Total,41,0,0,1468,8993,4430,4563,415.30808733106335,21.653804186170877
5953,12,256,1716,SUB-DISTRICT,Tali ,Rural,41,0,0,1468,8993,4430,4563,415.30808733106335,21.653804186170877
5954,12,256,1716,SUB-DISTRICT,Tali ,Urban,0,0,0,0,0,0,0,0.0,0.0
5955,12,257,0,DISTRICT,Dibang Valley,Total,134,8,1,1952,8004,4414,3590,9129.000000000002,0.8767663489976995
5956,12,257,0,DISTRICT,Dibang Valley,Rural,134,8,0,1331,5620,3098,2522,,
5957,12,257,0,DISTRICT,Dibang Valley,Urban,0,0,1,621,2384,1316,1068,,
5958,12,257,1717,SUB-DISTRICT,Mipi ^^,Total,15,0,0,107,592,344,248,2104.0421717362156,0.2813631817614629
5959,12,257,1717,SUB-DISTRICT,Mipi ^^,Rural,15,0,0,107,592,344,248,2104.0421717362156,0.2813631817614629
5960,12,257,1717,SUB-DISTRICT,Mipi,Urban,0,0,0,0,0,0,0,0.0,0.0
5961,12,257,1718,SUB-DISTRICT,Anini ,Total,45,0,1,1116,4489,2481,2008,1850.2883921164887,2.4261082862143284
5962,12,257,1718,SUB-DISTRICT,Anini ,Rural,45,0,0,495,2105,1165,940,,
5963,12,257,1718,SUB-DISTRICT,Anini ,Urban,0,0,1,621,2384,1316,1068,,
5964,12,257,1719,SUB-DISTRICT,Etalin ^^,Total,34,3,0,293,1329,721,608,3921.3255112445945,0.3389160109735922
5965,12,257,1719,SUB-DISTRICT,Etalin ^^,Rural,34,3,0,293,1329,721,608,3921.3255112445945,0.0
5966,12,257,1719,SUB-DISTRICT,Etalin,Urban,0,0,0,0,0,0,0,0.0,0.0
5967,12,257,1720,SUB-DISTRICT,Anelih,Total,17,0,0,127,563,281,282,656.5590951864153,0.8575008771147229
5968,12,257,1720,SUB-DISTRICT,Anelih,Rural,17,0,0,127,563,281,282,656.5590951864153,0.8575008771147229
5969,12,257,1720,SUB-DISTRICT,Anelih,Urban,0,0,0,0,0,0,0,0.0,0.0
5970,12,257,1721,SUB-DISTRICT,Kronli (Arzoo circle),Total,23,5,0,309,1031,587,444,596.7848297162867,1.7275908311713293
5971,12,257,1721,SUB-DISTRICT,Kronli (Arzoo circle),Rural,23,5,0,309,1031,587,444,596.7848297162867,1.7275908311713293
5972,12,257,1721,SUB-DISTRICT,Kronli (Arzoo circle),Urban,0,0,0,0,0,0,0,0.0,0.0
5973,12,258,0,DISTRICT,Lower Dibang Valley,Total,264,50,1,11600,54080,28053,26027,3899.99820262115,13.866673057349967
5974,12,258,0,DISTRICT,Lower Dibang Valley,Rural,264,50,0,8983,42691,21989,20702,,
5975,12,258,0,DISTRICT,Lower Dibang Valley,Urban,0,0,1,2617,11389,6064,5325,,
5976,12,258,1722,SUB-DISTRICT,Hunli,Total,28,14,0,357,1383,727,656,519.5253886632551,2.6620450707105485
5977,12,258,1722,SUB-DISTRICT,Hunli,Rural,28,14,0,357,1383,727,656,519.5253886632551,2.6620450707105485
5978,12,258,1722,SUB-DISTRICT,Hunli,Urban,0,0,0,0,0,0,0,0.0,0.0
5979,12,258,1723,SUB-DISTRICT,Desali,Total,28,24,0,183,864,418,446,972.3367344352141,0.8885810536633258
5980,12,258,1723,SUB-DISTRICT,Desali,Rural,28,24,0,183,864,418,446,972.3367344352141,0.8885810536633258
5981,12,258,1723,SUB-DISTRICT,Desali,Urban,0,0,0,0,0,0,0,0.0,0.0
5982,12,258,1724,SUB-DISTRICT,Roing,Total,146,11,1,7932,36382,18837,17545,913.323865425209,39.83471950890271
5983,12,258,1724,SUB-DISTRICT,Roing,Rural,146,11,0,5315,24993,12773,12220,,
5984,12,258,1724,SUB-DISTRICT,Roing,Urban,0,0,1,2617,11389,6064,5325,,
5985,12,258,1725,SUB-DISTRICT,Dambuk,Total,29,1,0,922,4518,2295,2223,1101.8313655524696,4.100445985883355
5986,12,258,1725,SUB-DISTRICT,Dambuk,Rural,29,1,0,922,4518,2295,2223,1101.8313655524696,4.100445985883355
5987,12,258,1725,SUB-DISTRICT,Dambuk,Urban,0,0,0,0,0,0,0,0.0,0.0
5988,12,258,1726,SUB-DISTRICT,Tinali ( Paglam ),Total,13,0,0,888,5319,2732,2587,126.31251048911805,42.10984311374475
5989,12,258,1726,SUB-DISTRICT,Tinali ( Paglam ),Rural,13,0,0,888,5319,2732,2587,126.31251048911805,42.10984311374475
5990,12,258,1726,SUB-DISTRICT,Tinali ( Paglam ),Urban,0,0,0,0,0,0,0,0.0,0.0
5991,12,258,1727,SUB-DISTRICT,Koronu,Total,20,0,0,1318,5614,3044,2570,266.66833805588385,21.05236804987142
5992,12,258,1727,SUB-DISTRICT,Koronu,Rural,20,0,0,1318,5614,3044,2570,266.66833805588385,21.05236804987142
5993,12,258,1727,SUB-DISTRICT,Koronu,Urban,0,0,0,0,0,0,0,0.0,0.0
5994,12,259,0,DISTRICT,Lohit,Total,286,14,2,30005,145726,76221,69505,5212.0,27.95970836531082
5995,12,259,0,DISTRICT,Lohit,Rural,286,14,0,22578,113296,58991,54305,,
5996,12,259,0,DISTRICT,Lohit,Urban,0,0,2,7427,32430,17230,15200,,
5997,12,259,1728,SUB-DISTRICT,Sunpura,Total,16,1,0,1151,5529,2847,2682,685.9423304344441,8.060444376567615
5998,12,259,1728,SUB-DISTRICT,Sunpura,Rural,16,1,0,1151,5529,2847,2682,685.9423304344441,8.060444376567615
5999,12,259,1728,SUB-DISTRICT,Sunpura,Urban,0,0,0,0,0,0,0,0.0,0.0
6000,12,259,1729,SUB-DISTRICT,Tezu,Total,47,4,1,7787,35320,18852,16468,1139.1111976289778,31.0066304971081
6001,12,259,1729,SUB-DISTRICT,Tezu,Rural,47,4,0,3505,17136,9109,8027,,
6002,12,259,1729,SUB-DISTRICT,Tezu,Urban,0,0,1,4282,18184,9743,8441,,
6003,12,259,1730,SUB-DISTRICT,Wakro,Total,52,3,0,2032,8927,4666,4261,1765.6997191954488,5.055786045017688
6004,12,259,1730,SUB-DISTRICT,Wakro,Rural,52,3,0,2032,8927,4666,4261,1765.6997191954488,5.055786045017688
6005,12,259,1730,SUB-DISTRICT,Wakro,Urban,0,0,0,0,0,0,0,0.0,0.0
6006,12,259,1731,SUB-DISTRICT,Chongkham,Total,43,1,0,4411,21995,11716,10279,995.5333193823274,22.093685436512224
6007,12,259,1731,SUB-DISTRICT,Chongkham,Rural,43,1,0,4411,21995,11716,10279,995.5333193823274,22.093685436512224
6008,12,259,1731,SUB-DISTRICT,Chongkham,Urban,0,0,0,0,0,0,0,0.0,0.0
6009,12,259,1732,SUB-DISTRICT,Namsai,Total,30,3,1,5505,26865,14079,12786,145.03635859276528,185.22941599376367
6010,12,259,1732,SUB-DISTRICT,Namsai,Rural,30,3,0,2360,12619,6592,6027,,
6011,12,259,1732,SUB-DISTRICT,Namsai,Urban,0,0,1,3145,14246,7487,6759,,
6012,12,259,1733,SUB-DISTRICT,Lathao,Total,18,1,0,1637,8390,4353,4037,108.73922163119704,77.15707243570085
6013,12,259,1733,SUB-DISTRICT,Lathao,Rural,18,1,0,1637,8390,4353,4037,108.73922163119704,77.15707243570085
6014,12,259,1733,SUB-DISTRICT,Lathao,Urban,0,0,0,0,0,0,0,0.0,0.0
6015,12,259,1734,SUB-DISTRICT,Piyong,Total,26,1,0,2153,10481,5444,5037,228.77849533533512,45.812872335913106
6016,12,259,1734,SUB-DISTRICT,Piyong,Rural,26,1,0,2153,10481,5444,5037,228.77849533533512,45.812872335913106
6017,12,259,1734,SUB-DISTRICT,Piyong,Urban,0,0,0,0,0,0,0,0.0,0.0
6018,12,259,1735,SUB-DISTRICT,Lekang (Mahadevpur),Total,54,0,0,5329,28219,14264,13955,143.15935779950456,197.11600019553634
6019,12,259,1735,SUB-DISTRICT,Lekang (Mahadevpur),Rural,54,0,0,5329,28219,14264,13955,143.15935779950456,197.11600019553634
6020,12,259,1735,SUB-DISTRICT,Lekang (Mahadevpur),Urban,0,0,0,0,0,0,0,0.0,0.0
6021,12,260,0,DISTRICT,Anjaw,Total,278,27,1,4612,21167,11507,9660,6190.0,3.4195476575121164
6022,12,260,0,DISTRICT,Anjaw,Rural,278,27,0,4425,20185,10882,9303,,
6023,12,260,0,DISTRICT,Anjaw,Urban,0,0,1,187,982,625,357,,
6024,12,260,1736,SUB-DISTRICT,Hayuliang,Total,61,7,0,1324,5772,3327,2445,629.2576014506136,9.172713983420996
6025,12,260,1736,SUB-DISTRICT,Hayuliang,Rural,61,7,0,1324,5772,3327,2445,629.2576014506136,9.172713983420996
6026,12,260,1736,SUB-DISTRICT,Hayuliang,Urban,0,0,0,0,0,0,0,0.0,0.0
6027,12,260,1737,SUB-DISTRICT,Manchal,Total,58,0,0,707,3371,1629,1742,516.1122042947566,6.531525455024485
6028,12,260,1737,SUB-DISTRICT,Manchal,Rural,58,0,0,707,3371,1629,1742,516.1122042947566,6.531525455024485
6029,12,260,1737,SUB-DISTRICT,Manchal,Urban,0,0,0,0,0,0,0,0.0,0.0
6030,12,260,1738,SUB-DISTRICT,Goiliang,Total,31,1,0,321,1681,867,814,603.0575880190057,2.7874618169086403
6031,12,260,1738,SUB-DISTRICT,Goiliang,Rural,31,1,0,321,1681,867,814,603.0575880190057,2.7874618169086403
6032,12,260,1738,SUB-DISTRICT,Goiliang,Urban,0,0,0,0,0,0,0,0.0,0.0
6033,12,260,1739,SUB-DISTRICT,Chaglagam,Total,16,2,0,241,1070,573,497,695.5838552072664,1.5382760712310768
6034,12,260,1739,SUB-DISTRICT,Chaglagam,Rural,16,2,0,241,1070,573,497,695.5838552072664,1.5382760712310768
6035,12,260,1739,SUB-DISTRICT,Chaglagam,Urban,0,0,0,0,0,0,0,0.0,0.0
6036,12,260,1740,SUB-DISTRICT,Metengliang,Total,29,1,0,346,1608,803,805,289.86298080959017,5.547448644559026
6037,12,260,1740,SUB-DISTRICT,Metengliang,Rural,29,1,0,346,1608,803,805,289.86298080959017,5.547448644559026
6038,12,260,1740,SUB-DISTRICT,Metengliang,Urban,0,0,0,0,0,0,0,0.0,0.0
6039,12,260,1741,SUB-DISTRICT,Kibithoo,Total,10,2,0,315,1455,1043,412,607.7758768321552,2.3939745808664536
6040,12,260,1741,SUB-DISTRICT,Kibithoo,Rural,10,2,0,315,1455,1043,412,607.7758768321552,2.3939745808664536
6041,12,260,1741,SUB-DISTRICT,Kibithoo,Urban,0,0,0,0,0,0,0,0.0,0.0
6042,12,260,1742,SUB-DISTRICT,Walong,Total,18,7,0,277,1201,673,528,1117.4861738385855,1.074733654980753
6043,12,260,1742,SUB-DISTRICT,Walong,Rural,18,7,0,277,1201,673,528,1117.4861738385855,1.074733654980753
6044,12,260,1742,SUB-DISTRICT,Walong,Urban,0,0,0,0,0,0,0,0.0,0.0
6045,12,260,1743,SUB-DISTRICT,Hawai,Total,55,7,1,1081,5009,2592,2417,1730.8637195480264,2.8939308990242054
6046,12,260,1743,SUB-DISTRICT,Hawai,Rural,55,7,0,894,4027,1967,2060,,
6047,12,260,1743,SUB-DISTRICT,Hawai,Urban,0,0,1,187,982,625,357,,
6048,13,0,0,STATE,NAGALAND,Total,1400,28,26,396002,1978502,1024649,953853,16579.0,119.3378370227396
6049,13,0,0,STATE,NAGALAND,Rural,1400,28,0,277491,1407536,725472,682064,16335.52,86.1641380256031
6050,13,0,0,STATE,NAGALAND,Urban,0,0,26,118511,570966,299177,271789,243.48,2345.0221784130113
6051,13,261,0,DISTRICT,Mon,Total,131,0,2,41978,250260,131753,118507,1786.0,140.1231802911534
6052,13,261,0,DISTRICT,Mon,Rural,131,0,0,35822,215816,113469,102347,1775.5,121.55223880597015
6053,13,261,0,DISTRICT,Mon,Urban,0,0,2,6156,34444,18284,16160,10.5,3280.3809523809523
6054,13,261,1744,SUB-DISTRICT,Naginimora,Total,6,0,1,2372,11023,6092,4931,183.57307915929994,60.04693090338441
6055,13,261,1744,SUB-DISTRICT,Naginimora,Rural,6,0,0,623,2907,1541,1366,179.57307915929994,16.18839535196247
6056,13,261,1744,SUB-DISTRICT,Naginimora,Urban,0,0,1,1749,8116,4551,3565,4.0,2029.0
6057,13,261,1745,SUB-DISTRICT,Tizit,Total,16,0,0,4205,22352,11895,10457,171.55316123502396,130.29197386446447
6058,13,261,1745,SUB-DISTRICT,Tizit,Rural,16,0,0,4205,22352,11895,10457,171.55316123502396,130.29197386446447
6059,13,261,1745,SUB-DISTRICT,Tizit,Urban,0,0,0,0,0,0,0,0.0,0.0
6060,13,261,1746,SUB-DISTRICT,Hunta,Total,10,0,0,1552,8435,4347,4088,96.33784089714788,87.5564567510431
6061,13,261,1746,SUB-DISTRICT,Hunta,Rural,10,0,0,1552,8435,4347,4088,96.33784089714788,87.5564567510431
6062,13,261,1746,SUB-DISTRICT,Hunta,Urban,0,0,0,0,0,0,0,0.0,0.0
6063,13,261,1747,SUB-DISTRICT,Shangnyu,Total,5,0,0,1186,6138,3126,3012,84.20011324806296,72.89776418609753
6064,13,261,1747,SUB-DISTRICT,Shangnyu,Rural,5,0,0,1186,6138,3126,3012,84.20011324806296,72.89776418609753
6065,13,261,1747,SUB-DISTRICT,Shangnyu,Urban,0,0,0,0,0,0,0,0.0,0.0
6066,13,261,1748,SUB-DISTRICT,Mon Sadar,Total,18,0,1,7969,47977,25011,22966,290.086957912806,165.38833853544313
6067,13,261,1748,SUB-DISTRICT,Mon Sadar,Rural,18,0,0,3562,21649,11278,10371,283.586957912806,76.33989997049294
6068,13,261,1748,SUB-DISTRICT,Mon Sadar,Urban,0,0,1,4407,26328,13733,12595,6.5,4050.4615384615386
6069,13,261,1749,SUB-DISTRICT,Wakching,Total,9,0,0,2242,12738,6476,6262,155.38111527907256,81.979074336813
6070,13,261,1749,SUB-DISTRICT,Wakching,Rural,9,0,0,2242,12738,6476,6262,155.38111527907256,81.979074336813
6071,13,261,1749,SUB-DISTRICT,Wakching,Urban,0,0,0,0,0,0,0,0.0,0.0
6072,13,261,1750,SUB-DISTRICT,Aboi,Total,8,0,0,2596,14257,7488,6769,104.61209639886495,136.28443068037674
6073,13,261,1750,SUB-DISTRICT,Aboi,Rural,8,0,0,2596,14257,7488,6769,104.61209639886495,136.28443068037674
6074,13,261,1750,SUB-DISTRICT,Aboi,Urban,0,0,0,0,0,0,0,0.0,0.0
6075,13,261,1751,SUB-DISTRICT,Longshen,Total,7,0,0,2807,20311,10758,9553,101.27709075136764,200.5488096993517
6076,13,261,1751,SUB-DISTRICT,Longshen,Rural,7,0,0,2807,20311,10758,9553,101.27709075136764,200.5488096993517
6077,13,261,1751,SUB-DISTRICT,Longshen,Urban,0,0,0,0,0,0,0,0.0,0.0
6078,13,261,1752,SUB-DISTRICT,Phomching,Total,7,0,0,2063,12539,6611,5928,87.24309441602429,143.7248424523662
6079,13,261,1752,SUB-DISTRICT,Phomching,Rural,7,0,0,2063,12539,6611,5928,87.24309441602429,143.7248424523662
6080,13,261,1752,SUB-DISTRICT,Phomching,Urban,0,0,0,0,0,0,0,0.0,0.0
6081,13,261,1753,SUB-DISTRICT,Chen,Total,9,0,0,3301,18656,9914,8742,133.73734692563607,139.4973089332598
6082,13,261,1753,SUB-DISTRICT,Chen,Rural,9,0,0,3301,18656,9914,8742,133.73734692563607,139.4973089332598
6083,13,261,1753,SUB-DISTRICT,Chen,Urban,0,0,0,0,0,0,0,0.0,0.0
6084,13,261,1754,SUB-DISTRICT,Angjangyang,Total,11,0,0,3372,20307,10568,9739,101.96384532659147,199.1588286510422
6085,13,261,1754,SUB-DISTRICT,Angjangyang,Rural,11,0,0,3372,20307,10568,9739,101.96384532659147,199.1588286510422
6086,13,261,1754,SUB-DISTRICT,Angjangyang,Urban,0,0,0,0,0,0,0,0.0,0.0
6087,13,261,1755,SUB-DISTRICT,Mopong,Total,9,0,0,2125,15377,8242,7135,59.700090632995376,257.5707982510391
6088,13,261,1755,SUB-DISTRICT,Mopong,Rural,9,0,0,2125,15377,8242,7135,59.700090632995376,257.5707982510391
6089,13,261,1755,SUB-DISTRICT,Mopong,Urban,0,0,0,0,0,0,0,0.0,0.0
6090,13,261,1756,SUB-DISTRICT,Tobu,Total,4,0,0,2674,16925,8962,7963,109.25546790086186,154.91215520085186
6091,13,261,1756,SUB-DISTRICT,Tobu,Rural,4,0,0,2674,16925,8962,7963,109.25546790086186,154.91215520085186
6092,13,261,1756,SUB-DISTRICT,Tobu,Urban,0,0,0,0,0,0,0,0.0,0.0
6093,13,261,1757,SUB-DISTRICT,Monyakshu,Total,12,0,0,3514,23225,12263,10962,107.07869991624491,216.89654448705662
6094,13,261,1757,SUB-DISTRICT,Monyakshu,Rural,12,0,0,3514,23225,12263,10962,107.07869991624491,216.89654448705662
6095,13,261,1757,SUB-DISTRICT,Monyakshu,Urban,0,0,0,0,0,0,0,0.0,0.0
6096,13,262,0,DISTRICT,Mokokchung,Total,107,1,4,42690,194622,101092,93530,1614.9999999999998,120.5089783281734
6097,13,262,0,DISTRICT,Mokokchung,Rural,107,1,0,29960,138897,71373,67524,1587.5,87.49417322834645
6098,13,262,0,DISTRICT,Mokokchung,Urban,0,0,4,12730,55725,29719,26006,27.5,2026.3636363636363
6099,13,262,1758,SUB-DISTRICT,Longchem,Total,16,0,0,1950,8617,4363,4254,157.3630238939528,54.75873421069368
6100,13,262,1758,SUB-DISTRICT,Longchem,Rural,16,0,0,1950,8617,4363,4254,157.3630238939528,54.75873421069368
6101,13,262,1758,SUB-DISTRICT,Longchem,Urban,0,0,0,0,0,0,0,0.0,0.0
